    customer_id,tenure_months,monthly_charges,usage_drop_pct,support_tickets,days_since_last_purchase,contract_type,payment_method,churn
    CUST-18911,48,139.25,0.02,3,93,One-Year,Bank Transfer,0
    CUST-18912,20,34.91,0.1,3,95,Two-Year,Electronic Check,1
    CUST-18913,2,29.26,0.52,5,59,Month-to-Month,Credit Card,1
    CUST-18914,31,130.75,0.71,1,104,One-Year,Bank Transfer,1
    CUST-18915,27,120.73,0.69,2,119,Month-to-Month,Credit Card,1
    CUST-18916,2,54.29,0.67,1,18,Two-Year,Electronic Check,1
    CUST-18917,4,62.15,0.69,0,24,One-Year,Electronic Check,1
    CUST-18918,13,60.34,0.04,2,61,One-Year,Electronic Check,1
    CUST-18919,35,104.22,0.81,2,103,Month-to-Month,Credit Card,1
    CUST-18920,66,27.96,0.8,4,118,Month-to-Month,Bank Transfer,1
    CUST-18921,6,83.62,0.48,1,57,Month-to-Month,Electronic Check,1
    CUST-18922,31,37.4,0.22,0,44,Month-to-Month,Bank Transfer,1
    CUST-18923,10,126.57,0.53,3,47,Month-to-Month,Credit Card,1
    CUST-18924,21,69.49,0.5,1,72,Month-to-Month,Electronic Check,1
    CUST-18925,23,88.58,0.2,2,93,Month-to-Month,Electronic Check,1
    CUST-18926,3,23.81,0.54,2,112,Month-to-Month,Bank Transfer,1
    CUST-18927,32,27.57,0.72,0,37,Month-to-Month,Electronic Check,1
    CUST-18928,20,107.76,0.73,0,37,Month-to-Month,Credit Card,1
    CUST-18929,29,119.68,0.05,0,73,Two-Year,Credit Card,0
    CUST-18930,52,112.3,0.18,2,45,Two-Year,Electronic Check,0
    CUST-18931,46,115.81,0.6,1,30,Month-to-Month,Electronic Check,1
    CUST-18932,34,33.6,0.77,1,15,One-Year,Bank Transfer,1
    CUST-18933,61,110.15,0.47,0,104,One-Year,Credit Card,1
    CUST-18934,71,43.63,0.64,0,76,Month-to-Month,Bank Transfer,1
    CUST-18935,70,32.74,0.02,0,116,One-Year,Credit Card,0
    CUST-18936,11,118.43,0.55,1,105,Two-Year,Credit Card,1
    CUST-18937,63,135.62,0.87,5,27,One-Year,Credit Card,1
    CUST-18938,21,113.17,0.59,6,47,Month-to-Month,Credit Card,1
    CUST-18939,3,124.72,0.83,1,47,Month-to-Month,Credit Card,1
    CUST-18940,10,148.84,0.51,4,31,Month-to-Month,Electronic Check,1
    CUST-18941,27,37.52,0.76,2,77,One-Year,Credit Card,1
    CUST-18942,12,145.47,0.11,1,15,One-Year,Electronic Check,0
    CUST-18943,7,98.16,0.11,3,54,Month-to-Month,Electronic Check,1
    CUST-18944,17,125.72,0.11,3,69,Month-to-Month,Bank Transfer,1
    CUST-18945,65,104.52,0.44,3,42,Month-to-Month,Electronic Check,1
    CUST-18946,64,94.1,0.3,1,119,Month-to-Month,Bank Transfer,1
    CUST-18947,26,111.47,0.65,5,62,Month-to-Month,Credit Card,1
    CUST-18948,15,61.63,0.81,3,25,Month-to-Month,Electronic Check,1
    CUST-18949,33,140.16,0.56,1,12,Month-to-Month,Electronic Check,1
    CUST-18950,62,34.99,0.19,2,113,Month-to-Month,Bank Transfer,1
    CUST-18951,47,61.34,0.84,3,9,Month-to-Month,Bank Transfer,1
    CUST-18952,35,24.05,0.48,4,90,One-Year,Bank Transfer,1
    CUST-18953,65,55.27,0.65,0,37,Two-Year,Electronic Check,0
    CUST-18954,25,48.37,0.8,3,9,Two-Year,Credit Card,1
    CUST-18955,57,26.45,0.89,0,69,Two-Year,Bank Transfer,1
    CUST-18956,32,83.93,0.46,4,55,Two-Year,Bank Transfer,1
    CUST-18957,63,80.92,0.73,2,46,One-Year,Credit Card,1
    CUST-18958,12,30.11,0.51,4,71,Month-to-Month,Credit Card,1
    CUST-18959,63,54.04,0.44,1,41,Month-to-Month,Credit Card,1
    CUST-18960,1,143.93,0.48,3,95,Month-to-Month,Credit Card,1
    CUST-18961,51,34.4,0.44,3,108,One-Year,Credit Card,1
    CUST-18962,70,59.65,0.38,0,101,Month-to-Month,Bank Transfer,1
    CUST-18963,8,24.66,0.65,1,7,Month-to-Month,Bank Transfer,1
    CUST-18964,68,39.36,0.22,2,5,One-Year,Credit Card,0
    CUST-18965,5,110.92,0.55,1,52,Month-to-Month,Electronic Check,1
    CUST-18966,39,67.67,0.64,1,81,Month-to-Month,Electronic Check,1
    CUST-18967,23,78.77,0.8,2,75,Two-Year,Credit Card,1
    CUST-18968,68,40.41,0.3,4,37,Month-to-Month,Bank Transfer,1
    CUST-18969,52,108.68,0.77,4,60,Month-to-Month,Bank Transfer,1
    CUST-18970,4,117.7,0.85,1,36,Month-to-Month,Credit Card,1
    CUST-18971,47,43.54,0.58,1,91,One-Year,Electronic Check,1
    CUST-18972,21,25.85,0.69,2,1,Month-to-Month,Electronic Check,1
    CUST-18973,56,30.52,0.37,1,1,Two-Year,Credit Card,0
    CUST-18974,66,105.42,0.86,5,78,Month-to-Month,Bank Transfer,1
    CUST-18975,59,37.62,0.6,4,117,Month-to-Month,Credit Card,1
    CUST-18976,7,84.21,0.28,5,60,Month-to-Month,Bank Transfer,1
    CUST-18977,49,39.84,0.36,2,92,One-Year,Electronic Check,1
    CUST-18978,16,42.12,0.56,3,41,Two-Year,Credit Card,1
    CUST-18979,17,20.57,0.21,2,65,Month-to-Month,Electronic Check,1
    CUST-18980,34,61.71,0.68,2,8,Month-to-Month,Credit Card,1
    CUST-18981,33,31.67,0.2,3,109,Month-to-Month,Credit Card,1
    CUST-18982,26,71.21,0.53,1,41,Two-Year,Bank Transfer,1
    CUST-18983,66,97.71,0.63,2,47,Month-to-Month,Credit Card,1
    CUST-18984,63,67.78,0.77,2,107,One-Year,Electronic Check,1
    CUST-18985,41,111.66,0.66,0,90,Month-to-Month,Electronic Check,1
    CUST-18986,58,116.39,0.72,1,36,One-Year,Credit Card,0
    CUST-18987,10,110.56,0.82,1,93,Two-Year,Electronic Check,1
    CUST-18988,15,141.77,0.54,1,104,One-Year,Bank Transfer,1
    CUST-18989,42,50.85,0.76,2,109,Two-Year,Credit Card,1
    CUST-18990,57,44.63,0.21,4,113,One-Year,Bank Transfer,1
    CUST-18991,17,99.26,0.73,1,4,Two-Year,Electronic Check,1
    CUST-18992,60,97.33,0.2,1,42,One-Year,Credit Card,0
    CUST-18993,9,86.31,0.84,1,2,One-Year,Bank Transfer,1
    CUST-18994,36,20.57,0.3,0,94,Two-Year,Credit Card,0
    CUST-18995,36,92.18,0.15,0,47,Month-to-Month,Credit Card,1
    CUST-18996,48,141.26,0.13,2,20,Month-to-Month,Electronic Check,0
    CUST-18997,51,63.5,0.17,1,30,Month-to-Month,Bank Transfer,0
    CUST-18998,70,145.79,0.4,3,82,Month-to-Month,Electronic Check,1
    CUST-18999,68,66.38,0.47,1,30,Two-Year,Credit Card,0
    CUST-19000,22,38.18,0.82,4,110,Month-to-Month,Electronic Check,1
    CUST-19001,6,71.79,0.34,1,99,Month-to-Month,Credit Card,1
    CUST-19002,26,84.3,0.2,1,1,Month-to-Month,Credit Card,0
    CUST-19003,3,101.83,0.67,2,58,One-Year,Credit Card,1
    CUST-19004,52,85.63,0.12,0,67,One-Year,Bank Transfer,0
    CUST-19005,60,89.77,0.8,3,23,One-Year,Bank Transfer,1
    CUST-19006,63,23.13,0.37,1,45,One-Year,Credit Card,0
    CUST-19007,65,52.97,0.55,2,104,Month-to-Month,Credit Card,1
    CUST-19008,52,60.39,0.17,1,22,Two-Year,Electronic Check,0
    CUST-19009,14,148.32,0.13,5,49,Month-to-Month,Electronic Check,1
    CUST-19010,68,58.42,0.72,3,119,Month-to-Month,Electronic Check,1
    CUST-19011,28,136.56,0.39,1,48,Two-Year,Credit Card,0
    CUST-19012,71,59.62,0.89,2,63,Month-to-Month,Electronic Check,1
    CUST-19013,10,32.49,0.47,1,48,One-Year,Electronic Check,1
    CUST-19014,57,52.19,0.76,4,44,Month-to-Month,Bank Transfer,1
    CUST-19015,66,55.47,0.88,2,51,Month-to-Month,Bank Transfer,1
    CUST-19016,50,147.17,0.25,0,62,Month-to-Month,Bank Transfer,0
    CUST-19017,14,107.66,0.72,5,112,One-Year,Bank Transfer,1
    CUST-19018,16,141.12,0.02,0,79,Month-to-Month,Credit Card,0
    CUST-19019,54,128.55,0.61,2,41,Month-to-Month,Credit Card,1
    CUST-19020,43,95.22,0.67,0,80,One-Year,Electronic Check,1
    CUST-19021,42,107.8,0.43,4,27,One-Year,Bank Transfer,1
    CUST-19022,22,101.23,0.15,4,96,Month-to-Month,Credit Card,1
    CUST-19023,68,106.61,0.56,3,98,Month-to-Month,Bank Transfer,1
    CUST-19024,19,54.42,0.81,2,57,Two-Year,Electronic Check,1
    CUST-19025,66,73.06,0.84,1,42,Month-to-Month,Credit Card,1
    CUST-19026,39,97.04,0.67,1,12,Two-Year,Bank Transfer,0
    CUST-19027,19,24.67,0.24,1,82,Month-to-Month,Electronic Check,1
    CUST-19028,16,82.77,0.78,4,82,Month-to-Month,Bank Transfer,1
    CUST-19029,54,131.76,0.8,3,60,Month-to-Month,Electronic Check,1
    CUST-19030,25,84.01,0.33,5,64,Month-to-Month,Bank Transfer,1
    CUST-19031,18,91.8,0.16,1,4,One-Year,Bank Transfer,0
    CUST-19032,23,46.25,0.79,3,98,One-Year,Electronic Check,1
    CUST-19033,11,123.26,0.8,0,39,Month-to-Month,Bank Transfer,1
    CUST-19034,39,66.65,0.09,3,19,Two-Year,Electronic Check,0
    CUST-19035,68,144.36,0.87,2,107,Two-Year,Electronic Check,1
    CUST-19036,25,149.18,0.48,1,62,Month-to-Month,Bank Transfer,1
    CUST-19037,63,139.08,0.89,2,45,Month-to-Month,Electronic Check,1
    CUST-19038,30,31.03,0.4,2,61,Month-to-Month,Credit Card,1
    CUST-19039,45,63.31,0.48,2,116,One-Year,Electronic Check,1
    CUST-19040,61,142.87,0.24,1,31,One-Year,Electronic Check,0
    CUST-19041,51,124.59,0.81,0,49,Month-to-Month,Bank Transfer,1
    CUST-19042,9,138.45,0.4,2,31,One-Year,Credit Card,1
    CUST-19043,2,94.43,0.73,0,42,Two-Year,Electronic Check,1
    CUST-19044,5,82.45,0.07,0,48,One-Year,Bank Transfer,1
    CUST-19045,62,33.84,0.71,2,20,One-Year,Bank Transfer,0
    CUST-19046,69,129.13,0.44,1,112,Month-to-Month,Electronic Check,1
    CUST-19047,52,116.87,0.0,1,84,Month-to-Month,Credit Card,1
    CUST-19048,5,27.65,0.2,1,96,Two-Year,Credit Card,1
    CUST-19049,59,47.22,0.17,2,20,One-Year,Bank Transfer,0
    CUST-19050,68,92.45,0.68,1,16,One-Year,Electronic Check,0
    CUST-19051,9,108.97,0.43,4,57,Month-to-Month,Electronic Check,1
    CUST-19052,22,37.9,0.14,3,19,One-Year,Credit Card,0
    CUST-19053,27,51.83,0.23,2,95,One-Year,Credit Card,1
    CUST-19054,10,45.1,0.45,4,13,One-Year,Credit Card,1
    CUST-19055,61,48.6,0.02,3,119,One-Year,Electronic Check,1
    CUST-19056,51,139.69,0.38,0,20,Two-Year,Electronic Check,0
    CUST-19057,10,113.06,0.61,2,107,Month-to-Month,Bank Transfer,1
    CUST-19058,6,115.82,0.47,1,76,Month-to-Month,Credit Card,1
    CUST-19059,62,123.22,0.54,3,49,Two-Year,Bank Transfer,0
    CUST-19060,5,66.35,0.29,2,111,Month-to-Month,Bank Transfer,1
    CUST-19061,70,119.73,0.16,2,26,Two-Year,Credit Card,0
    CUST-19062,63,147.19,0.73,2,35,Month-to-Month,Electronic Check,1
    CUST-19063,56,110.79,0.82,0,41,One-Year,Electronic Check,1
    CUST-19064,59,74.18,0.46,1,10,Two-Year,Electronic Check,0
    CUST-19065,63,113.13,0.27,1,76,One-Year,Electronic Check,0
    CUST-19066,59,137.1,0.46,3,118,One-Year,Credit Card,1
    CUST-19067,51,36.74,0.79,0,24,Month-to-Month,Credit Card,1
    CUST-19068,50,54.49,0.62,1,73,Month-to-Month,Credit Card,1
    CUST-19069,4,139.51,0.77,4,69,Two-Year,Electronic Check,1
    CUST-19070,48,143.01,0.3,1,31,Two-Year,Credit Card,0
    CUST-19071,32,82.94,0.64,2,54,Month-to-Month,Bank Transfer,1
    CUST-19072,51,68.69,0.59,3,58,Two-Year,Bank Transfer,1
    CUST-19073,52,56.76,0.51,5,98,Month-to-Month,Electronic Check,1
    CUST-19074,34,84.84,0.48,0,60,One-Year,Credit Card,0
    CUST-19075,36,141.49,0.5,2,109,Month-to-Month,Bank Transfer,1
    CUST-19076,70,39.48,0.76,1,11,Month-to-Month,Electronic Check,1
    CUST-19077,43,74.58,0.82,1,73,Month-to-Month,Electronic Check,1
    CUST-19078,16,138.51,0.1,0,86,One-Year,Bank Transfer,0
    CUST-19079,59,65.39,0.51,1,40,One-Year,Electronic Check,0
    CUST-19080,53,119.85,0.83,1,55,Month-to-Month,Bank Transfer,1
    CUST-19081,19,70.6,0.12,2,47,Month-to-Month,Credit Card,1
    CUST-19082,41,124.64,0.37,2,92,Month-to-Month,Electronic Check,1
    CUST-19083,47,147.53,0.08,1,61,Month-to-Month,Bank Transfer,1
    CUST-19084,54,70.42,0.1,0,80,Two-Year,Credit Card,0
    CUST-19085,55,129.86,0.81,1,74,Two-Year,Bank Transfer,1
    CUST-19086,19,148.49,0.4,1,34,Two-Year,Electronic Check,1
    CUST-19087,62,147.9,0.62,3,62,Month-to-Month,Bank Transfer,1
    CUST-19088,59,76.39,0.13,3,79,Two-Year,Credit Card,0
    CUST-19089,65,83.15,0.02,1,82,Month-to-Month,Bank Transfer,1
    CUST-19090,68,59.44,0.8,4,45,One-Year,Bank Transfer,1
    CUST-19091,28,60.82,0.52,1,95,One-Year,Electronic Check,0
    CUST-19092,18,84.02,0.02,1,5,Month-to-Month,Electronic Check,0
    CUST-19093,26,46.07,0.89,1,51,One-Year,Credit Card,1
    CUST-19094,19,112.45,0.44,1,97,Month-to-Month,Electronic Check,1
    CUST-19095,55,89.72,0.43,1,58,Month-to-Month,Credit Card,1
    CUST-19096,57,136.75,0.56,0,93,Month-to-Month,Credit Card,1
    CUST-19097,6,125.38,0.01,1,3,One-Year,Credit Card,0
    CUST-19098,1,61.92,0.51,1,23,Month-to-Month,Bank Transfer,1
    CUST-19099,8,85.75,0.57,3,10,Month-to-Month,Electronic Check,1
    CUST-19100,51,117.57,0.27,2,47,Two-Year,Bank Transfer,1
    CUST-19101,25,45.12,0.65,3,32,Two-Year,Bank Transfer,1
    CUST-19102,47,24.11,0.34,5,48,Two-Year,Bank Transfer,1
    CUST-19103,55,130.8,0.65,5,27,One-Year,Bank Transfer,1
    CUST-19104,64,37.88,0.13,2,36,Two-Year,Bank Transfer,0
    CUST-19105,10,135.62,0.82,3,88,One-Year,Electronic Check,1
    CUST-19106,56,138.77,0.79,1,54,Month-to-Month,Electronic Check,1
    CUST-19107,12,79.89,0.14,1,20,Month-to-Month,Credit Card,1
    CUST-19108,33,124.88,0.84,2,3,One-Year,Electronic Check,1
    CUST-19109,71,67.21,0.5,4,69,One-Year,Bank Transfer,1
    CUST-19110,17,131.57,0.63,1,3,Two-Year,Bank Transfer,1
    CUST-19111,61,127.21,0.76,3,40,Two-Year,Credit Card,1
    CUST-19112,10,30.21,0.08,1,60,One-Year,Electronic Check,1
    CUST-19113,31,95.74,0.15,2,70,Month-to-Month,Electronic Check,1
    CUST-19114,60,103.2,0.26,1,79,One-Year,Credit Card,0
    CUST-19115,70,20.11,0.43,2,70,Month-to-Month,Bank Transfer,1
    CUST-19116,17,147.39,0.31,3,23,Month-to-Month,Bank Transfer,1
    CUST-19117,50,72.85,0.46,0,60,One-Year,Bank Transfer,0
    CUST-19118,37,87.25,0.17,1,30,Month-to-Month,Bank Transfer,1
    CUST-19119,62,45.32,0.61,2,39,One-Year,Bank Transfer,0
    CUST-19120,29,99.42,0.05,0,40,One-Year,Electronic Check,0
    CUST-19121,32,125.38,0.33,1,48,Month-to-Month,Credit Card,1
    CUST-19122,11,96.17,0.16,2,85,Month-to-Month,Credit Card,1
    CUST-19123,6,122.44,0.66,2,45,Month-to-Month,Electronic Check,1
    CUST-19124,35,115.04,0.8,3,37,Month-to-Month,Electronic Check,1
    CUST-19125,33,50.9,0.07,4,22,Month-to-Month,Electronic Check,1
    CUST-19126,18,76.66,0.71,2,52,Month-to-Month,Bank Transfer,1
    CUST-19127,37,39.32,0.81,2,2,Two-Year,Credit Card,1
    CUST-19128,13,25.45,0.88,0,14,Month-to-Month,Electronic Check,1
    CUST-19129,64,28.2,0.52,0,18,Month-to-Month,Electronic Check,0
    CUST-19130,1,142.52,0.29,0,114,Two-Year,Credit Card,1
    CUST-19131,63,147.99,0.29,1,50,One-Year,Electronic Check,0
    CUST-19132,34,32.35,0.34,0,15,Month-to-Month,Bank Transfer,0
    CUST-19133,10,63.58,0.55,0,37,One-Year,Electronic Check,0
    CUST-19134,7,34.87,0.44,5,2,Month-to-Month,Electronic Check,1
    CUST-19135,56,128.45,0.59,1,119,Month-to-Month,Electronic Check,1
    CUST-19136,37,84.52,0.04,4,107,One-Year,Credit Card,1
    CUST-19137,29,100.76,0.1,1,84,Month-to-Month,Bank Transfer,1
    CUST-19138,12,90.19,0.88,1,74,Two-Year,Electronic Check,1
    CUST-19139,17,112.33,0.9,2,69,Month-to-Month,Bank Transfer,1
    CUST-19140,48,61.49,0.67,2,32,One-Year,Bank Transfer,1
    CUST-19141,26,37.87,0.23,3,66,Two-Year,Bank Transfer,0
    CUST-19142,12,22.29,0.86,1,108,Month-to-Month,Bank Transfer,1
    CUST-19143,21,77.94,0.19,0,113,One-Year,Bank Transfer,1
    CUST-19144,42,138.02,0.66,2,57,Two-Year,Credit Card,1
    CUST-19145,61,59.68,0.1,2,118,Two-Year,Credit Card,1
    CUST-19146,58,45.47,0.58,4,61,One-Year,Bank Transfer,1
    CUST-19147,54,140.39,0.68,1,5,Month-to-Month,Credit Card,1
    CUST-19148,34,33.71,0.77,2,85,Month-to-Month,Electronic Check,1
    CUST-19149,7,26.73,0.66,1,18,Month-to-Month,Credit Card,1
    CUST-19150,35,134.32,0.83,1,48,One-Year,Credit Card,1
    CUST-19151,15,111.12,0.47,4,40,Month-to-Month,Credit Card,1
    CUST-19152,65,74.87,0.61,3,68,Two-Year,Credit Card,1
    CUST-19153,25,117.8,0.33,0,96,Month-to-Month,Electronic Check,1
    CUST-19154,59,116.39,0.01,1,100,Month-to-Month,Electronic Check,1
    CUST-19155,6,25.21,0.68,1,56,Month-to-Month,Credit Card,1
    CUST-19156,52,107.91,0.78,0,4,Month-to-Month,Credit Card,1
    CUST-19157,21,103.31,0.16,1,17,Month-to-Month,Electronic Check,1
    CUST-19158,71,145.29,0.03,1,52,Month-to-Month,Bank Transfer,0
    CUST-19159,32,145.66,0.15,0,63,Month-to-Month,Bank Transfer,1
    CUST-19160,53,69.11,0.81,3,42,Month-to-Month,Electronic Check,1
    CUST-19161,59,96.68,0.27,3,33,Month-to-Month,Credit Card,1
    CUST-19162,69,38.38,0.21,3,86,Month-to-Month,Credit Card,1
    CUST-19163,62,28.64,0.01,3,18,Two-Year,Electronic Check,0
    CUST-19164,4,76.26,0.27,3,27,Month-to-Month,Credit Card,1
    CUST-19165,18,109.68,0.64,3,79,Month-to-Month,Electronic Check,1
    CUST-19166,56,93.81,0.86,1,61,Month-to-Month,Bank Transfer,1
    CUST-19167,24,75.86,0.28,4,25,Month-to-Month,Credit Card,1
    CUST-19168,66,126.35,0.22,0,61,Month-to-Month,Bank Transfer,0
    CUST-19169,13,123.28,0.8,1,10,Two-Year,Credit Card,1
    CUST-19170,62,115.15,0.77,2,80,Month-to-Month,Electronic Check,1
    CUST-19171,54,30.01,0.3,0,4,Month-to-Month,Credit Card,0
    CUST-19172,15,123.54,0.06,4,31,Month-to-Month,Credit Card,1
    CUST-19173,69,139.52,0.89,2,32,Month-to-Month,Bank Transfer,1
    CUST-19174,3,27.73,0.61,5,24,Month-to-Month,Bank Transfer,1
    CUST-19175,37,72.22,0.83,1,59,Month-to-Month,Credit Card,1
    CUST-19176,37,148.49,0.31,2,18,Month-to-Month,Bank Transfer,1
    CUST-19177,3,97.9,0.58,3,96,Month-to-Month,Electronic Check,1
    CUST-19178,63,86.77,0.61,5,117,Month-to-Month,Credit Card,1
    CUST-19179,35,43.07,0.79,1,92,One-Year,Bank Transfer,1
    CUST-19180,52,93.51,0.89,1,75,Two-Year,Bank Transfer,1
    CUST-19181,28,77.08,0.1,0,72,Month-to-Month,Credit Card,1
    CUST-19182,18,36.57,0.57,1,65,Month-to-Month,Bank Transfer,1
    CUST-19183,36,80.36,0.3,1,118,One-Year,Electronic Check,1
    CUST-19184,33,41.37,0.73,4,2,Month-to-Month,Electronic Check,1
    CUST-19185,64,114.99,0.68,1,21,One-Year,Electronic Check,0
    CUST-19186,26,146.57,0.8,2,113,Month-to-Month,Credit Card,1
    CUST-19187,48,81.05,0.31,1,116,One-Year,Bank Transfer,1
    CUST-19188,40,102.21,0.17,5,83,Month-to-Month,Electronic Check,1
    CUST-19189,17,76.03,0.02,2,42,Month-to-Month,Credit Card,1
    CUST-19190,40,38.0,0.23,4,94,Two-Year,Credit Card,1
    CUST-19191,7,146.17,0.33,4,117,Month-to-Month,Bank Transfer,1
    CUST-19192,57,36.85,0.85,3,104,Month-to-Month,Bank Transfer,1
    CUST-19193,8,34.51,0.44,2,25,Two-Year,Bank Transfer,1
    CUST-19194,56,79.69,0.5,2,53,One-Year,Credit Card,0
    CUST-19195,31,105.66,0.79,2,9,One-Year,Bank Transfer,1
    CUST-19196,59,66.14,0.8,3,42,Month-to-Month,Electronic Check,1
    CUST-19197,58,45.03,0.48,4,116,Month-to-Month,Bank Transfer,1
    CUST-19198,12,126.47,0.1,2,28,Month-to-Month,Bank Transfer,1
    CUST-19199,48,67.2,0.24,3,37,One-Year,Electronic Check,0
    CUST-19200,31,45.26,0.41,2,61,Month-to-Month,Electronic Check,1
    CUST-19201,63,67.46,0.68,0,59,Month-to-Month,Electronic Check,1
    CUST-19202,39,47.89,0.64,3,32,One-Year,Electronic Check,1
    CUST-19203,20,87.53,0.58,3,41,One-Year,Electronic Check,1
    CUST-19204,48,106.88,0.79,9,75,Two-Year,Credit Card,1
    CUST-19205,71,123.94,0.72,2,114,Month-to-Month,Electronic Check,1
    CUST-19206,54,49.58,0.88,0,85,Month-to-Month,Bank Transfer,1
    CUST-19207,71,41.7,0.8,2,24,Two-Year,Credit Card,1
    CUST-19208,29,22.55,0.18,3,65,One-Year,Bank Transfer,1
    CUST-19209,48,49.65,0.05,6,80,Month-to-Month,Electronic Check,1
    CUST-19210,56,23.11,0.37,1,116,One-Year,Bank Transfer,1
    CUST-19211,17,64.91,0.56,3,88,Month-to-Month,Bank Transfer,1
    CUST-19212,9,38.94,0.58,1,10,Month-to-Month,Credit Card,1
    CUST-19213,34,95.39,0.24,3,96,Month-to-Month,Bank Transfer,1
    CUST-19214,45,69.88,0.77,0,92,Month-to-Month,Credit Card,1
    CUST-19215,9,32.17,0.3,4,50,Month-to-Month,Bank Transfer,1
    CUST-19216,7,71.98,0.83,4,97,Month-to-Month,Bank Transfer,1
    CUST-19217,16,47.22,0.42,1,63,Month-to-Month,Electronic Check,1
    CUST-19218,19,108.42,0.01,1,102,Month-to-Month,Bank Transfer,1
    CUST-19219,6,67.38,0.15,4,86,One-Year,Credit Card,1
    CUST-19220,11,39.11,0.09,1,65,Month-to-Month,Electronic Check,1
    CUST-19221,61,65.45,0.04,5,99,Two-Year,Electronic Check,0
    CUST-19222,42,49.17,0.64,3,58,One-Year,Electronic Check,1
    CUST-19223,13,123.45,0.17,4,109,Month-to-Month,Electronic Check,1
    CUST-19224,12,147.84,0.75,1,76,Month-to-Month,Electronic Check,1
    CUST-19225,20,23.31,0.24,1,46,Month-to-Month,Bank Transfer,1
    CUST-19226,50,109.7,0.03,2,89,Month-to-Month,Electronic Check,1
    CUST-19227,36,54.31,0.74,0,28,Month-to-Month,Bank Transfer,1
    CUST-19228,69,28.63,0.42,2,81,Month-to-Month,Bank Transfer,1
    CUST-19229,37,21.87,0.54,2,80,Month-to-Month,Bank Transfer,1
    CUST-19230,12,134.53,0.3,4,96,One-Year,Credit Card,1
    CUST-19231,40,65.97,0.04,0,59,Month-to-Month,Bank Transfer,0
    CUST-19232,54,149.29,0.33,6,109,Two-Year,Bank Transfer,1
    CUST-19233,2,77.51,0.47,4,4,Month-to-Month,Electronic Check,1
    CUST-19234,50,44.39,0.01,3,111,One-Year,Bank Transfer,1
    CUST-19235,41,121.03,0.52,1,41,Month-to-Month,Electronic Check,1
    CUST-19236,45,140.44,0.8,3,113,Month-to-Month,Credit Card,1
    CUST-19237,9,126.03,0.2,1,60,Month-to-Month,Bank Transfer,1
    CUST-19238,62,116.88,0.83,1,62,Month-to-Month,Credit Card,1
    CUST-19239,47,63.51,0.09,4,11,Month-to-Month,Electronic Check,1
    CUST-19240,5,28.38,0.74,0,20,Month-to-Month,Electronic Check,1
    CUST-19241,1,46.17,0.76,1,90,Month-to-Month,Electronic Check,1
    CUST-19242,44,78.09,0.23,0,7,One-Year,Electronic Check,0
    CUST-19243,22,144.31,0.86,1,95,Month-to-Month,Electronic Check,1
    CUST-19244,38,113.97,0.37,4,62,One-Year,Credit Card,1
    CUST-19245,19,127.68,0.13,3,7,Month-to-Month,Credit Card,1
    CUST-19246,31,56.05,0.53,1,119,Month-to-Month,Credit Card,1
    CUST-19247,67,108.9,0.9,0,64,Month-to-Month,Electronic Check,1
    CUST-19248,42,132.12,0.81,0,58,Month-to-Month,Credit Card,1
